"DLZ - Summary Report"
"Sample ID:","Cal std 1@2305748"
"Sample Date/Time:","Monday, November 06, 2023 09:58:47"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"| ","Zn",66,5.323290,"ug/L",0.284,8822.279
"| ","As",75,-0.598762,"ug/L",6.649,-2156.468
"| ","Se",82,0.081061,"ug/L",82.310,13.008
"|>","Ge",74,,"ug/L",,396825.030
"|-","Mo",97,0.655792,"ug/L",1.287,1584.366
"|-","Ag",107,0.002590,"ug/L",15.175,59.334
"| ","Cd",111,3.027484,"ug/L",0.485,7525.967
"|>","In",115,,"ug/L",,470612.307
"| ","Sb",123,0.063453,"ug/L",11.405,683.168
"|-","Ba",137,19.373816,"ug/L",0.523,80896.078
"|-","Tl",205,0.025370,"ug/L",0.343,891.710
"| ","Pb",208,0.119940,"ug/L",1.142,5857.407
"|>","Bi",209,,"ug/L",,455444.346
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0420-03"
"Sample Date/Time:","Monday, November 06, 2023 17:54:39"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,491040.424
"| ","Be",9,0.020824,"ug/L",62.847,22.000
"|-","Al",27,26.695706,"ug/L",1.741,305792.860
"|-","V",51,-0.157284,"ug/L",25.263,-9812.894
"| ","Cr",52,0.756608,"ug/L",5.547,22341.437
"| ","Mn",55,909.509057,"ug/L",0.521,15531834.181
"| ","Fe",57,4608.481362,"ug/L",0.399,1546541.903
"| ","Co",59,0.595469,"ug/L",2.871,7416.024
"| ","Ni",60,16.015571,"ug/L",0.872,40353.713
"| ","Cu",63,4.102758,"ug/L",0.946,23728.937
"| ","Zn",66,11.477081,"ug/L",1.599,16797.844
"| ","As",75,3.166105,"ug/L",13.557,4315.630
"| ","Se",82,3.496536,"ug/L",5.361,663.129
"|>","Ge",74,,"ug/L",,364648.326
"|-","Mo",97,181.901432,"ug/L",1.077,390429.876
"|-","Ag",107,0.010980,"ug/L",21.343,144.335
"| ","Cd",111,0.036645,"ug/L",92.540,134.191
"|>","In",115,,"ug/L",,429337.304
"| ","Sb",123,0.129726,"ug/L",4.105,975.872
"|-","Ba",137,69.435955,"ug/L",0.656,264160.306
"|-","Tl",205,0.002886,"ug/L",20.681,147.335
"| ","Pb",208,0.309388,"ug/L",2.065,12233.236
"|>","Bi",209,,"ug/L",,393572.074
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0420-04"
"Sample Date/Time:","Monday, November 06, 2023 17:57:55"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,493944.003
"| ","Be",9,0.025229,"ug/L",49.557,24.333
"|-","Al",27,29.335241,"ug/L",1.392,333058.708
"|-","V",51,-0.293953,"ug/L",21.559,-11478.205
"| ","Cr",52,0.800685,"ug/L",2.568,22731.727
"| ","Mn",55,909.031843,"ug/L",0.355,15469681.214
"| ","Fe",57,4649.044137,"ug/L",0.420,1554684.982
"| ","Co",59,0.594031,"ug/L",1.675,7373.322
"| ","Ni",60,16.032654,"ug/L",1.112,40253.256
"| ","Cu",63,4.300275,"ug/L",0.922,24772.048
"| ","Zn",66,13.393579,"ug/L",2.303,19432.081
"| ","As",75,3.388635,"ug/L",2.814,4676.385
"| ","Se",82,3.464295,"ug/L",2.947,654.609
"|>","Ge",74,,"ug/L",,363388.515
"|-","Mo",97,181.338255,"ug/L",1.633,387855.761
"|-","Ag",107,0.010273,"ug/L",7.129,135.334
"| ","Cd",111,0.049828,"ug/L",8.433,161.946
"|>","In",115,,"ug/L",,425069.600
"| ","Sb",123,0.132109,"ug/L",6.178,978.897
"|-","Ba",137,70.546125,"ug/L",0.542,265712.644
"|-","Tl",205,0.002998,"ug/L",90.381,148.335
"| ","Pb",208,0.342493,"ug/L",1.373,13270.124
"|>","Bi",209,,"ug/L",,387261.504
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0420-05"
"Sample Date/Time:","Monday, November 06, 2023 18:01:10"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,553988.029
"| ","Be",9,0.016196,"ug/L",49.131,22.000
"|-","Al",27,8.391572,"ug/L",3.087,147179.795
"|-","V",51,-0.957829,"ug/L",20.917,-20601.277
"| ","Cr",52,0.482260,"ug/L",8.518,20178.051
"| ","Mn",55,2873.531330,"ug/L",1.017,51012416.921
"| ","Fe",57,277.907102,"ug/L",0.728,101424.738
"| ","Co",59,3.910705,"ug/L",0.523,50309.174
"| ","Ni",60,3.491311,"ug/L",0.435,9191.978
"| ","Cu",63,0.849085,"ug/L",0.810,5333.898
"| ","Zn",66,4.909583,"ug/L",1.018,7819.695
"| ","As",75,-0.554837,"ug/L",33.209,-1981.792
"| ","Se",82,0.085287,"ug/L",79.208,13.281
"|>","Ge",74,,"ug/L",,379061.958
"|-","Mo",97,1.987146,"ug/L",3.429,4483.130
"|-","Ag",107,0.002526,"ug/L",11.291,57.334
"| ","Cd",111,0.009181,"ug/L",39.929,77.296
"|>","In",115,,"ug/L",,460322.687
"| ","Sb",123,0.097017,"ug/L",8.445,859.776
"|-","Ba",137,61.980617,"ug/L",0.528,252826.861
"|-","Tl",205,0.003424,"ug/L",10.299,175.335
"| ","Pb",208,0.072435,"ug/L",2.242,3524.934
"|>","Bi",209,,"ug/L",,425156.578
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0420-07"
"Sample Date/Time:","Monday, November 06, 2023 18:04:26"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,590367.293
"| ","Be",9,0.006438,"ug/L",165.660,17.333
"|-","Al",27,-2.551178,"ug/L",1.289,30787.712
"|-","V",51,-1.038806,"ug/L",8.740,-22391.493
"| ","Cr",52,0.602783,"ug/L",1.758,22257.551
"| ","Mn",55,0.453952,"ug/L",13.409,9355.181
"| ","Fe",57,2.358064,"ug/L",0.725,5773.166
"| ","Co",59,0.007063,"ug/L",18.115,155.668
"| ","Ni",60,0.161135,"ug/L",9.676,499.347
"| ","Cu",63,0.183639,"ug/L",5.059,1427.445
"| ","Zn",66,2.060542,"ug/L",4.368,3764.781
"| ","As",75,-0.683869,"ug/L",71.453,-2291.325
"| ","Se",82,-0.007766,"ug/L",2247.890,-5.122
"|>","Ge",74,,"ug/L",,392169.193
"|-","Mo",97,0.169315,"ug/L",11.154,443.147
"|-","Ag",107,0.002478,"ug/L",14.351,58.000
"| ","Cd",111,-0.001878,"ug/L",156.385,51.642
"|>","In",115,,"ug/L",,470175.019
"| ","Sb",123,0.032700,"ug/L",40.469,504.011
"|-","Ba",137,0.229982,"ug/L",5.535,1108.474
"|-","Tl",205,0.001830,"ug/L",13.035,140.001
"| ","Pb",208,0.010156,"ug/L",6.962,1073.358
"|>","Bi",209,,"ug/L",,466571.667
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCV@2305744"
"Sample Date/Time:","Monday, November 06, 2023 18:07:43"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,585020.944
"| ","Be",9,52.476086,"ug/L",0.944,32422.383
"|-","Al",27,544.463544,"ug/L",1.353,6274410.568
"|-","V",51,52.553280,"ug/L",0.427,720104.887
"| ","Cr",52,53.968644,"ug/L",0.849,656497.215
"| ","Mn",55,54.963787,"ug/L",1.041,1044274.181
"| ","Fe",57,1106.473483,"ug/L",0.696,416579.407
"| ","Co",59,54.806116,"ug/L",0.898,753001.515
"| ","Ni",60,56.512360,"ug/L",0.568,158096.219
"| ","Cu",63,111.843134,"ug/L",0.269,710798.269
"| ","Zn",66,115.032332,"ug/L",0.584,181199.072
"| ","As",75,54.868901,"ug/L",0.762,101007.759
"| ","Se",82,22.072775,"ug/L",1.137,4671.739
"|>","Ge",74,,"ug/L",,405295.606
"|-","Mo",97,22.050321,"ug/L",0.328,52655.214
"|-","Ag",107,10.862443,"ug/L",0.541,131412.716
"| ","Cd",111,55.001415,"ug/L",0.397,139420.244
"|>","In",115,,"ug/L",,483315.070
"| ","Sb",123,9.876034,"ug/L",2.440,59441.518
"|-","Ba",137,215.321777,"ug/L",0.827,921794.232
"|-","Tl",205,54.955907,"ug/L",0.578,1871020.958
"| ","Pb",208,54.993858,"ug/L",0.345,2557878.173
"|>","Bi",209,,"ug/L",,483410.919
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCB@2305748"
"Sample Date/Time:","Monday, November 06, 2023 18:10:59"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,576108.858
"| ","Be",9,-0.000053,"ug/L",11437.126,13.000
"|-","Al",27,0.491624,"ug/L",19.728,64240.176
"|-","V",51,-0.261230,"ug/L",30.212,-12002.269
"| ","Cr",52,-0.043340,"ug/L",64.904,14898.538
"| ","Mn",55,0.063471,"ug/L",22.322,2201.602
"| ","Fe",57,0.202738,"ug/L",130.340,5018.051
"| ","Co",59,0.002945,"ug/L",24.157,101.334
"| ","Ni",60,0.014764,"ug/L",26.220,103.334
"| ","Cu",63,0.023431,"ug/L",5.445,445.011
"| ","Zn",66,1.038296,"ug/L",3.452,2220.271
"| ","As",75,0.034719,"ug/L",548.298,-996.685
"| ","Se",82,0.030332,"ug/L",233.559,2.537
"|>","Ge",74,,"ug/L",,393797.244
"|-","Mo",97,0.142966,"ug/L",7.987,383.419
"|-","Ag",107,0.001079,"ug/L",61.888,41.333
"| ","Cd",111,0.000986,"ug/L",133.520,58.440
"|>","In",115,,"ug/L",,467748.923
"| ","Sb",123,0.404828,"ug/L",11.919,2657.864
"|-","Ba",137,0.005204,"ug/L",54.023,171.877
"|-","Tl",205,0.006729,"ug/L",41.266,304.005
"| ","Pb",208,0.003761,"ug/L",60.612,794.347
"|>","Bi",209,,"ug/L",,471488.971
"QC Calculated Values"
